482,一个组织开发了一个移动应用程序，允许最终用户在他们的移动设备上捕获照片，并将其存储在应用程序中。应用程序在内部将数据上载到AWS S3。该组织希望每个用户都能够使用他们的Google ID直接将数据上传到S3。移动应用程序将如何允许此操作？, 将AWS Web身份联合用于移动应用程序，并使用它为每个用户生成临时安全凭证。, 无法使用Google ID连接到AWS S3。, 每次用户注册其Google ID并使用IAM将文件上传到S3时，创建IAM用户。, 创建一个存储桶策略，其条件允许每个人在登录ID具有Google部件的情况下上传。,,,,,,,A,,"For Amazon Web Services, the Web identity federation allows you to create cloud-backed mobile apps that use public identity providers, such as login with Facebook, Google, or Amazon. It will create temporary security credentials for each user, which will be authenticated by the AWS services, such as S3. Reference: http://docs.aws.amazon.com/STS/latest/UsingSTS/CreatingWIF.html"
483,您正在为客户构建一个使用视频处理管道和Amazon Simple Queue Service（Amazon SQS）的自动可扩展批处理系统。您不确定SQS的局限性并需要了解。您认为有关Amazon SQS限制的正确陈述是什么？, 它支持无限数量的队列，但每个用户每个队列的消息数量有限，但会自动删除已在队列中超过4周的消息。, 它为每个用户支持每个队列的无限数量的队列和无限数量的消息，但会自动删除队列中已超过4天的消息。, 它支持无限数量的队列，但每个用户每个队列的消息数量有限，但会自动删除已在队列中超过4天的消息。, 它为每个用户支持无限数量的队列和每个队列的无限数量的消息，但会自动删除已在队列中超过4周的消息。,,,,,,,B,,Amazon Simple Queue Service (Amazon SQS) is a messaging queue service that handles message or workflows between other components in a system. Amazon SQS supports an unlimited number of queues and unlimited number of messages per queue for each user. Please be aware that Amazon SQS automatically deletes messages that have been in the queue for more than 4 days. Reference: http://aws.amazon.com/documentation/sqs/
484,在线游戏网站询问您是否可以在AWS中部署数据库，该数据库是一个快速，高度可扩展的NoSQL数据库服务，用于他想要构建的新站点。你应该推荐哪个数据库？, Amazon DynamoDB, 亚马逊RDS, 亚马逊Redshift, Amazon SimpleDB,,,,,,,A,,"need, and easily scale your capacity requirements on the fly. Amazon DynamoDB automatically partitions data over a number of servers to meet your request capacity. In addition, DynamoDB automatically replicates your data synchronously across multiple Availability Zones within an AWS Region to ensure high-availability and data durability. Reference: https://aws.amazon.com/running_databases/#dynamodb_anchor"
485,您一直在通过故意使EC2实例无法测试实例是否正常故障来对您的VPC网络进行大量测试。您将为所有这些支付AWS账单的客户会询问您是否对所有这些实例收费。您尝试向他解释如何根据您的知识对EC2实例进行计费。对此给予客户的适当回应是什么？, 当Amazon EC2 AMI实例完全启动并且实例开始关闭后结算结束时，开始计费。, 计费仅在正常运行1小时后开始，计费在实例终止时结束。, 当Amazon EC2启动AMI实例的启动顺序并在实例关闭时结算时，开始计费。, 当Amazon EC2启动AMI实例的引导顺序并且实例开始关闭后结算结束时，开始计费。,,,,,,,C,,"Billing commences when Amazon EC2 initiates the boot sequence of an AMI instance. Billing ends when the instance shuts down, which could occur through a web services command, by running ""shutdown -h"", or through instance failure. Reference: http://aws.amazon.com/ec2/faqs/#Billing"
486,您在AWS控制台上登录IAM并注意以下消息。 “删除根访问密钥。”为什么你认为IAM要求这个？, 因为根访问密钥将在您注销后到期。, 因为根访问密钥在1周后过期。, 因为所有用户的根访问密钥都相同。, 因为它们提供对AWS资源的无限制访问。,,,,,,,D,,"In AWS an access key is required in order to sign requests that you make using the command-line interface (CLI), using the AWS SDKs, or using direct API calls. Anyone who has the access key for your root account has unrestricted access to all the resources in your account, including billing information. One of the best ways to protect your account is to not have an access key for your root account. We recommend that unless you must have a root access key (this is very rare), that you do not generate one. Instead, AWS best practice is to create one or more AWS Identity and Access Management (IAM) users, give them the necessary permissions, and use IAM users for everyday interaction with AWS. Reference: http://docs.aws.amazon.com/general/latest/gr/aws-access-keys-best-practices.html#root-password"
487,您的客户再一次关注其敏感数据的安全性，并在最新的询问中询问AWS上的旧存储设备会发生什么。这个问题的最佳答案是什么？, AWS重新格式化磁盘并再次使用它们。, AWS使用DoD 5220.22-M中详述的技术来销毁数据，作为退役过程的一部分。, 作为退役过程的一部分，AWS使用自己的专有软件来销毁数据。, AWS使用第三方安全组织来销毁数据，作为退役过程的一部分。,,,,,,,B,,"When a storage device has reached the end of its useful life, AWS procedures include a decommissioning process that is designed to prevent customer data from being exposed to unauthorized individuals. AWS uses the techniques detailed in DoD 5220.22-M (""National Industrial Security Program Operating Manual "") or NIST 800-88 (""Guidelines for Media Sanitization"") to destroy data as part of the decommissioning process. All decommissioned magnetic storage devices are degaussed and physically destroyed in accordance with industry-standard practices. Reference: http://d0.awsstatic.com/whitepapers/Security/AWS%20Security%20Whitepaper.pdf"
488,您的公司一直在Amazon Glacier中存储大量数据，并要求准确地列出其中的内容。因此，您已决定需要下载文件库清单。与Amazon Glacier中的Vault Operations相关的以下哪些陈述不正确？, 您可以使用Amazon Simple Notification Service（Amazon SNS）通知在作业完成时通知您。, 保管库清单是指保管库中的归档列表。, 您可以使用Amazon Simple Queue Service（Amazon SQS）通知在作业完成时通知您。, 下载文件库清单是一种异步操作。,,,,,,,C,,"Amazon Glacier supports various vault operations. A vault inventory refers to the list of archives in a vault. For each archive in the list, the inventory provides archive information such as archive ID, creation date, and size. Amazon Glacier updates the vault inventory approximately once a day, starting on the day the first archive is uploaded to the vault. A vault inventory must exist for you to be able to download it. Downloading a vault inventory is an asynchronous operation. You must first initiate a job to download the inventory. After receiving the job request, Amazon Glacier prepares your inventory for download. After the job completes, you can download the inventory data. Given the asynchronous nature of the job, you can use Amazon Simple Notification Service (Amazon SNS) notifications to notify you when the job completes. You can specify an Amazon SNS topic for each individual job request or configure your vault to send a notification when specific vault events occur. Amazon Glacier prepares an inventory for each vault periodically, every 24 hours. If there have been no archive additions or deletions to the vault since the last inventory, the inventory date is not updated. When you initiate a job for a vault inventory, Amazon Glacier returns the last inventory it generated, which is a point-in-time snapshot and not real-time data. You might not find it useful to retrieve vault inventory for each archive upload. However, suppose you maintain a database on the client-side associating metadata about the archives you upload to Amazon Glacier. Then, you might find the vault inventory useful to reconcile information in your database with the actual vault inventory. Reference: http://docs.aws.amazon.com/amazonglacier/latest/dev/working-with-vaults.html"
489,客户询问他的所有数据是否在AWS上是安全的，并且特别关注弹性地图减少（EMR），因此您需要告知他AWS的一些安全功能。以下哪项陈述对您的客户查询的回复不正确？, Amazon EMR客户可以选择使用HTTPS协议将数据发送到Amazon S3以进行安全传输。, Amazon S3提供身份验证机制，以确保存储的数据免受未经授权的访问。, AWS网络中发送的每个数据包都使用Internet协议安全性（IPsec）。, 客户可以在将输入数据上传到Amazon S3之前加密输入数据。,,,,,,,C,,"Amazon S3 provides authentication mechanisms to ensure that stored data is secured against unauthorized access. Unless the customer who is uploading the data specifies otherwise, only that customer can access the data. Amazon EMR customers can also choose to send data to Amazon S3 using the HTTPS protocol for secure transmission. In addition, Amazon EMR always uses HTTPS to send data between Amazon S3 and Amazon EC2. For added security, customers may encrypt the input data before they upload it to Amazon S3 (using any common data compression tool); they then need to add a decryption step to the beginning of their cluster when Amazon EMR fetches the data from Amazon S3. Reference: https://aws.amazon.com/elasticmapreduce/faqs/"
490,您正在为客户构建在线游戏站点，其中一个要求是它必须能够轻松处理大量数据。哪种AWS服务在处理所有这些数据方面非常有用？, 亚马逊S3, AWS Data Pipeline, AWS Direct Connect, 亚马逊EMR,,,,,,,D,,"Managing and analyzing high data volumes produced by online games platforms can be difficult. The back-end infrastructures of online games can be challenging to maintain and operate. Peak usage periods, multiple players, and high volumes of write operations are some of the most common problems that operations teams face. Amazon Elastic MapReduce (Amazon EMR) is a service that processes vast amounts of data easily. Input data can be retrieved from web server logs stored on Amazon S3 or from player data stored in Amazon DynamoDB tables to run analytics on player behavior, usage patterns, etc. Those results can be stored again on Amazon S3, or inserted in a relational database for further analysis with classic business intelligence tools. Reference: http://media.amazonwebservices.com/architecturecenter/AWS_ac_ra_games_10.pdf"
491,您需要更改Amazon Relational Database Service上的某些设置，但您不希望数据库立即重新启动，您知道这可能会发生，具体取决于您更改的设置。以下哪项会导致立即重新启动数据库实例？, 您将存储类型从标准更改为PIOPS，并将立即应用设置为true。, 您更改了数据库实例类，并将Apply Immediately设置为false。, 您可以在数据库参数组中更改静态参数。, 您将数据库实例的备份保留期从0更改为非零值或从非零值更改为0，并将Apply Immediately设置为false。,,,,,,,A,,"A DB instance outage can occur when a DB instance is rebooted, when the DB instance is put into a state that prevents access to it, and when the database is restarted. A reboot can occur when you manually reboot your DB instance or when you change a DB instance setting that requires a reboot before it can take effect. A DB instance reboot occurs immediately when one of the following occurs: You change the backup retention period for a DB instance from 0 to a nonzero value or from a nonzero value to 0 and set Apply Immediately to true. You change the DB instance class, and Apply Immediately is set to true. You change storage type from standard to PIOPS, and Apply Immediately is set to true. A DB instance reboot occurs during the maintenance window when one of the following occurs: You change the backup retention period for a DB instance from 0 to a nonzero value or from a nonzero value to 0, and Apply Immediately is set to false. You change the DB instance class, and Apply Immediately is set to false. Reference: http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/ CHAP_Troubleshooting.html#CHAP_Troubleshooting.Security"
492,Amazon EC2的以下政策有何作用？ {“声明”：[{“效果”：“允许”，“行动”：“ec2：描述*”，“资源”：“*”}]}, 允许用户在所有EC2资源上使用以“描述”开头的操作。, 与合作伙伴共享AMI, 在帐户中共享AMI, 允许组只能描述，运行，停止，启动和终止实例,,,,,,,A,,"You can use IAM policies to control the actions that your users can perform against your EC2 resources. For instance, a policy with the following statement will allow users to perform actions whose name start with ""Describe"" against all your EC2 resources. { ""Statement"":[{ ""Effect"":""Allow"", ""Action"":""ec2:Describe*"", ""Resource"":""*"" }] } Reference: http://docs.amazonwebservices.com/AWSEC2/latest/UserGuide/UsingIAM.html"
493,您正在建立一个非常复杂的金融服务网格，到目前为止它有5个弹性IP（EIP）地址。您将分配另一个EIP地址，但默认情况下，每个区域的所有帐户都限制为5个弹性IP地址，因此您无法这样做。这是什么原因？, 出于安全考虑。, 硬件限制。, 公共（IPV4）互联网地址是一种稀缺资源。, 每个实例只有5个网络接口。,,,,,,,C,,"Public (IPV4) internet addresses are a scarce resource. There is only a limited amount of public IP space available, and Amazon EC2 is committed to helping use that space efficiently. By default, all accounts are limited to 5 Elastic IP addresses per region. If you need more than 5 Elastic IP addresses, AWS asks that you apply for your limit to be raised. They will ask you to think through your use case and help them understand your need for additional addresses. Reference: http://aws.amazon.com/ec2/faqs/#How_many_instances_can_I_run_in_Amazon_EC2"
494,Amazon RDS使用_______为数据库实例提供高可用性和故障转移支持。, 自定义部署, Appstream自定义, 记录事件, 多可用区部署,,,,,,,D,,"Amazon RDS provides high availability and failover support for DB instances using Multi-AZ deployments. Multi- AZ deployments for Oracle, PostgreSQL, MySQL, and MariaDB DB instances use Amazon technology, while SQL Server DB instances use SQL Server Mirroring. Reference: http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Concepts.MultiAZ.html"
495,一位主要客户要求您设置他的AWS基础架构，以便在发生某种灾难时很容易恢复。在考虑能够在AWS中快速启动资源以确保灾难时的业务连续性时，以下哪项是重要的？, 创建和维护需要快速恢复的关键服务器的AMI。, 定期运行服务器，测试它们，并应用任何软件更新和配置更改。, 在考虑灾难恢复时，此处列出的所有项目都很重要。, 确保您拥有AWS中提供的所有支持自定义软件包。,,,,,,,C,,"In the event of a disaster to your AWS infrastructure you should be able to quickly launch resources in Amazon Web Services (AWS) to ensure business continuity. The following are some key steps you should have in place for preparation: 1. Set up Amazon EC2 instances to replicate or mirror data. 2. Ensure that you have all supporting custom software packages available in AWS. 3. Create and maintain AMIs of key servers where fast recovery is required. 4. Regularly run these servers, test them, and apply any software updates and configuration changes. 5. Consider automating the provisioning of AWS resources. Reference: http://d36cz9buwru1tt.cloudfront.net/AWS_Disaster_Recovery.pdf"
496,Amazon DynamoDB提供什么？, 可预测且可扩展的MySQL数据库, 一个快速可靠的PL / SQL数据库集群, 由Amazon Web Services管理的独立Cassandra数据库, 快速，高度可扩展的托管NoSQL数据库服务,,,,,,,D,,"Amazon DynamoDB is a managed NoSQL database service offered by Amazon. It automatically manages tasks like scalability for you while it provides high availability and durability for your data, allowing you to concentrate in other aspects of your application. Reference: https://aws.amazon.com/running_databases/"
497,您希望使用AWS Import / Export将数据从S3存储桶发送到多个分支机构。如果要向AWS发送10个存储单元，您应该怎么做？, 确保您的磁盘在发货前已加密。, 确保在发货前格式化磁盘。, 确保您的磁盘为1TB或更多。, 确保为每个设备提交单独的作业请求。,,,,,,,D,,"When using Amazon Import/Export, a separate job request needs to be submitted for each physical device even if they belong to the same import or export job. Reference: http://docs.aws.amazon.com/AWSImportExport/latest/DG/Concepts.html"
498,使用CLI检索EC2实例的公共IP地址的最佳方法是什么？, 使用标签, 使用traceroute, 使用ipconfig, 使用实例元数据,,,,,,,D,,"To determine your instance's public IP address from within the instance, you can use instance metadata. Use the following command to access the public IP address: For Linux use, $ curl http://169.254.169.254/latest/meta-data/ public-ipv4, and for Windows use, $ wget http://169.254.169.254/latest/meta-data/public-ipv4. Reference: http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-instance-addressing.html"
499,"您需要测量EBS卷的性能，因为它们似乎正在执行。您已经提出了1,024 KB I / O的测量值，但您的同事告诉您EBS的音量性能是以IOPS来衡量的。多少IOPS等于1,024 KB I / O？",16,256,8,4,,,,,,,D,,"Several factors can affect the performance of Amazon EBS volumes, such as instance configuration, I/O characteristics, workload demand, and storage configuration. IOPS are input/output operations per second. Amazon EBS measures each I/O operation per second (that is 256 KB or smaller) as one IOPS. I/O operations that are larger than 256 KB are counted in 256 KB capacity units. For example, a 1,024 KB I/O operation would count as 4 IOPS. When you provision a 4,000 IOPS volume and attach it to an EBS-optimized instance that can provide the necessary bandwidth, you can transfer up to 4,000 chunks of data per second (provided that the I/O does not exceed the 128 MB/s per volume throughput limit of General Purpose (SSD) and Provisioned IOPS (SSD) volumes). Reference: http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSPerformance.html"
500,设置一个网站，如果它失败，会自动重定向到备份网站，您会发现有可能存在不同类型的故障转移。您需要大部分时间都可以使用所有资源。使用Amazon Route 53哪种配置最适合此要求？, 主动 - 主动故障转移。, 没有。 Route 53无法进行故障转移。, 主动 - 被动故障转移。, 主动 - 主动 - 被动和其他混合配置。,,,,,,,A,,"You can set up a variety of failover configurations using Amazon Route 53 alias: weighted, latency, geolocation routing, and failover resource record sets. Active-active failover: Use this failover configuration when you want all of your resources to be available the majority of the time. When a resource becomes unavailable, Amazon Route 53 can detect that it's unhealthy and stop including it when responding to queries. Active-passive failover: Use this failover configuration when you want a primary group of resources to be available the majority of the time and you want a secondary group of resources to be on standby in case all of the primary resources become unavailable. When responding to queries, Amazon Route 53 includes only the healthy primary resources. If all of the primary resources are unhealthy, Amazon Route 53 begins to include only the healthy secondary resources in response to DNS queries. Active-active-passive and other mixed configurations: You can combine alias and non-alias resource record sets to produce a variety of Amazon Route 53 behaviors. Reference: http://docs.aws.amazon.com/Route53/latest/DeveloperGuide/dns-failover.html"
501,AWS CloudFormation是一项服务，可帮助您建模和设置Amazon Web Services资源，以便您可以将更少的时间用于管理这些资源，并将更多时间专注于在AWS中运行的应用程序。您可以创建一个模板来描述所需的所有AWS资源（如Amazon EC2实例或Amazon RDS数据库实例），AWS CloudFormation负责为您配置和配置这些资源。此模板需要什么格式？, JSON格式的文档, CSS格式的文档, XML格式的文档, HTML格式的文档,,,,,,,A,,"You can write an AWS CloudFormation template (a JSON-formatted document) in a text editor or pick an existing template. The template describes the resources you want and their settings. For example, suppose you want to create an Amazon EC2. Your template can declare an instance Amazon EC2 and describe its properties, as shown in the following example: { ""AWSTemplateFormatVersion"" : ""2010-09-09"", ""Description"" : ""A simple Amazon EC2 instance"", ""Resources"" : { ""MyEC2Instance"" : { ""Type"" : ""AWS::EC2::Instance"", ""Properties"" : { ""ImageId"" : ""ami-2f726546"", ""InstanceType"" : ""t1.micro"" } } } } Reference: http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/cfn-whatis-howdoesitwork.html"
502,对错：在Amazon Route 53中，您可以为顶级域（TLD）创建托管区域。, 假, 错误，Amazon Route 53会自动为您创建。, 是的，仅当您发送包含TL的CreateHostedZoneRequest元素的XML文档时, D.真,,,,,,,A,,"In Amazon Route 53, you cannot create a hosted zone for a top-level domain (TLD). Reference: http://docs.aws.amazon.com/Route53/latest/APIReference/API_CreateHostedZone.html"
503,您决定需要创建一些Auto Scaling组来尝试节省一些钱，因为您注意到在某些时候大多数EC2实例未被使用。默认情况下，AWS允许您创建的Auto Scaling组的最大数量是多少？,12, 无限,20,2,,,,,,,C,,"Auto Scaling is an AWS service that allows you to increase or decrease the number of EC2 instances within your application's architecture. With Auto Scaling, you create collections of EC2 instances, called Auto Scaling groups. You can create these groups from scratch, or from existing EC2 instances that are already in production. Reference: http://docs.aws.amazon.com/general/latest/gr/aws_service_limits.html#limits_autoscaling"
504,用户需要运行一个运行10分钟的批处理。这将只在下个月运行一次或最多两次，因此这些过程只是临时的。该过程需要15个X-Large实例。该进程在启动时在每个实例上从S3下载代码，然后生成临时日志文件。实例终止后，所有数据都将丢失。在这种情况下，用户应该选择以下哪种定价模型？, 现场实例。, 保留的实例。, 按需实例。, EBS优化实例。,,,,,,,A,,"In Amazon Web Services, the spot instance is useful when the user wants to run a process temporarily. The spot instance can terminate the instance if the other user outbids the existing bid. In this case all storage is temporary and the data is not required to be persistent. Thus, the spot instance is a good option to save money. Reference: http://aws.amazon.com/ec2/purchasing-options/spot-instances/"
505,以下哪项不是Amazon Elastic Compute Cloud（Amazon EC2）的特征？, 它可用于根据需要启动任意数量的虚拟服务器。, 它通过为静态云计算提供动态IP地址，增加了预测流量的需求。, 它消除了您预先投资硬件的需要，因此您可以更快地开发和部署应用程序。, 它在Amazon Web Services（AWS）云中提供可扩展的计算能力。,,,,,,,B,,Reference: http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/concepts.html
506,在过去的两年里，您一直在Amazon Glacier上存储大量数据，现在开始怀疑是否存在任何限制。你问题的正确答案是什么？, 数据总量有限，但您可以存储的档案数量不受限制。, 数据总量不受限制，但您可以存储的档案数量有限。, 您可以存储的数据总量和存档数量不受限制。, 数据总量有限，您可以存储的档案数量有限。,,,,,,,C,,"An archive is a durably stored block of information. You store your data in Amazon Glacier as archives. You may upload a single file as an archive, but your costs will be lower if you aggregate your data. TAR and ZIP are common formats that customers use to aggregate multiple files into a single file before uploading to Amazon Glacier. The total volume of data and number of archives you can store are unlimited. Individual Amazon Glacier archives can range in size from 1 byte to 40 terabytes. The largest archive that can be uploaded in a single upload request is 4 gigabytes. For items larger than 100 megabytes, customers should consider using the Multipart upload capability. Archives stored in Amazon Glacier are immutable, i.e. archives can be uploaded and deleted but cannot be edited or overwritten. Reference: https://aws.amazon.com/glacier/faqs/"
507,您正在设置第一个Amazon Virtual Private Cloud（Amazon VPC），因此您决定使用AWS控制台中的VPC向导来帮助您更轻松地进行操作。关于通过VPC向导启动到默认子网的实例，以下哪项陈述是正确的？, 您启动到默认子网的实例会收到公共IP地址和10个私有IP地址。, 您启动到默认子网的实例将同时接收公共IP地址和专用IP地址。, 您启动到默认子网的实例不会收到任何IP地址，您需要手动定义它们。, 您启动到默认子网的实例会收到公共IP地址和5个私有IP地址。,,,,,,,B,,Instances that you launch into a default subnet receive both a public IP address and a private IP address. Instances in a default subnet also receive both public and private DNS hostnames. Instances that you launch into a nondefault subnet in a default VPC don't receive a public IP address or a DNS hostname. You can change your subnet's default public IP addressing behavior. Reference: http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/default-vpc.html
508,用户已使用两个EBS支持的EC2实例配置ELB。用户正在尝试了解ELB的DNS访问和IP支持。以下哪些陈述可能无法帮助用户理解ELB支持的IP机制？, 客户端可以使用Dualstack通过IPV4或IPV6连接, 负载均衡器和后端实例之间的通信始终通过IPV4, ELB DNS支持IPV4和IPV6, ELB支持IPV4或IPV6，但不支持两者,,,,,,,D,,"Elastic Load Balancing supports both Internet Protocol version 6 (IPv6) and Internet Protocol version 4 (IPv4). Clients can connect to the user's load balancer using either IPv4 or IPv6 (in EC2-Classic) DNS. However, communication between the load balancer and its back-end instances uses only IPv4. The user can use the Dualstack-prefixed DNS name to enable IPv6 support for communications between the client and the load balancers. Thus, the clients are able to access the load balancer using either IPv4 or IPv6 as their individual connectivity needs dictate. Reference: http://docs.aws.amazon.com/ElasticLoadBalancing/latest/DeveloperGuide/UserScenariosForEC2.html"
509,AWS CloudFormation是否支持Amazon EC2标记？, 是的，AWS CloudFormation支持Amazon EC2标记, 不，CloudFormation不支持任何标记, 不，它不支持Amazon EC2标记。, 这取决于是否已在模板中定义了Amazon EC2标记。,,,,,,,A,,"In AWS CloudFormation, Amazon EC2 resources that support the tagging feature can also be tagged in an AWS template. The tag values can refer to template parameters, other resource names, resource attribute values (e.g. addresses), or values computed by simple functions (e.g., a concatenated list of strings). Reference: http://aws.amazon.com/cloudformation/faqs/"
510,一个现有的客户端来到你面前说他已经听说将实例启动到VPC（虚拟私有云）是比将实例启动到EC2经典中更好的策略，他知道你现在正在做什么。你怀疑他是对的，他已经要求你做一些研究并回到他身边。关于将实例启动到VPC而不是EC2-Classic的能力，下列哪一项陈述是正确的？, 这里列出的所有东西。, 在实例运行时更改实例的安全组成员身份, 将静态专用IP地址分配给在启动和停止期间持续存在的实例, 定义网络接口，并将一个或多个网络接口连接到您的实例,,,,,,,A,,"By launching your instances into a VPC instead of EC2-Classic, you gain the ability to: Assign static private IP addresses to your instances that persist across starts and stops Assign multiple IP addresses to your instances Define network interfaces, and attach one or more network interfaces to your instances Change security group membership for your instances while they're running Control the outbound traffic from your instances (egress filtering) in addition to controlling the inbound traffic to them (ingress filtering) Add an additional layer of access control to your instances in the form of network access control lists (ACL) Run your instances on single-tenant hardware Reference: http://media.amazonwebservices.com/AWS_Cloud_Best_Practices.pdf"
511,Amazon S3允许您设置每个文件的权限以授予读取和/或写入访问权限。但是，您已经决定要让包含100个文件的整个存储桶可供公众访问。您不希望单独浏览100个文件并设置权限。最好的方法是什么？, 将存储桶移动到新区域, 向存储桶添加存储桶策略。, 将文件移动到新存储桶。, 使用Amazon EBS而不是S3,,,,,,,B,,"Amazon S3 supports several mechanisms that give you flexibility to control who can access your data as well as how, when, and where they can access it. Amazon S3 provides four different access control mechanisms: AWS Identity and Access Management (IAM) policies, Access Control Lists (ACLs), bucket policies, and query string authentication. IAM enables organizations to create and manage multiple users under a single AWS account. With IAM policies, you can grant IAM users fine-grained control to your Amazon S3 bucket or objects. You can use ACLs to selectively add (grant) certain permissions on individual objects. Amazon S3 bucket policies can be used to add or deny permissions across some or all of the objects within a single bucket. With Query string authentication, you have the ability to share Amazon S3 objects through URLs that are valid for a specified period of time. Reference: http://aws.amazon.com/s3/details/#security"
512,用户正在SSH端口上访问IP 10.20.30.40的EC2实例。哪一个是安全的方式来配置只能从这个IP访问实例？, 在安全组中，打开端口22，IP 10.20.30.40, 在安全组中，打开端口22，IP 10.20.30.40/32, 在安全组中，打开端口22，IP 10.20.30.40/24, 在安全组中，打开IP 10.20.30.40/0的端口22,,,,,,,B,,"In AWS EC2, while configuring a security group, the user needs to specify the IP address in CIDR notation. The CIDR IP range 10.20.30.40/32 says it is for a single IP 10.20.30.40. If the user specifies the IP as 10.20.30.40 only, the security group will not accept and ask it in a CIRD format. Reference: http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-network-security.html"
513,使用EC2实例创建启动配置时，以下哪项是正确的？, 只能使用Query API创建启动配置。, Auto Scaling可直接从EC2实例自动创建启动配置。, 用户应在创建Auto Scaling组之前手动创建启动配置。, 应从AWS CLI手动创建启动配置。,,,,,,,B,,"You can create an Auto Scaling group directly from an EC2 instance. When you use this feature, Auto Scaling automatically creates a launch configuration for you as well. Reference: http://docs.aws.amazon.com/AutoScaling/latest/DeveloperGuide/create-lc-with-instanceID.html"
514,您需要为刚刚构建的Amazon Relational Database Service（RDS）设置高级别的安全性，以保护存储在其中的机密信息。 RDS使用的所有可能的安全组是什么？, 数据库安全组，VPC安全组和EC2安全组。, 仅限数据库安全组。, 仅限EC2安全组。, VPC安全组和EC2安全组。,,,,,,,A,,"A security group controls the access to a DB instance. It does so by allowing access to IP address ranges or Amazon EC2 instances that you specify. Amazon RDS uses DB security groups, VPC security groups, and EC2 security groups. In simple terms, a DB security group controls access to a DB instance that is not in a VPC, a VPC security group controls access to a DB instance inside a VPC, and an Amazon EC2 security group controls access to an EC2 instance and can be used with a DB instance. Reference: http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Welcome.html"
515,您一直在使用T2实例，因为您的CPU要求不是那么密集。但是，您现在开始考虑更大的实例类型并开始查看M1和M3实例。你对它们之间的差异感到有点困惑，因为它们似乎都具有相同的CPU和内存比率。以下哪个陈述不正确，为什么你会使用一个而不是另一个？, M3实例比M1实例便宜。, M3实例配置了比M1实例更多的交换内存。, M3实例为大多数用例的M1实例提供了更好，更一致的性能。, M3实例还提供基于SSD的实例存储，可提供更高的I / O性能。,,,,,,,B,,"Amazon EC2 allows you to set up and configure everything about your instances from your operating system up to your applications. An Amazon Machine Image (AMI) is simply a packaged-up environment that includes all the necessary bits to set up and boot your instance. M1 and M3 Standard instances have the same ratio of CPU and memory, some reasons below as to why you would use one over the other. M3 instances provide better, more consistent performance that M1 instances for most use-cases. M3 instances also offer SSD-based instance storage that delivers higher I/O performance. M3 instances are also less expensive than M1 instances. Due to these reasons, we recommend M3 for applications that require general purpose instances with a balance of compute, memory, and network resources. However, if you need more disk storage than what is provided in M3 instances, you may still find M1 instances useful for running your applications. Reference: https://aws.amazon.com/ec2/faqs/"
516,您已使用通常的默认设置设置Elastic Load Balancer（ELB），它将每个请求独立地路由到负载最小的应用程序实例。但是，有人要求您将用户的会话绑定到特定的应用程序实例，以确保在会话期间来自用户的所有请求都将发送到同一应用程序实例。 AWS具有执行此操作的功能。这叫什么？, 连接耗尽, 代理协议, 标记, 粘性会话,,,,,,,D,,"create the session cookie to follow the duration specified by the application's session cookie. If your application does not have its own session cookie, then you can set Elastic Load Balancing to create a session cookie by specifying your own stickiness duration. You can associate stickiness duration for only HTTP/HTTPS load balancer listeners. An application instance must always receive and send two cookies: A cookie that defines the stickiness duration and a special Elastic Load Balancing cookie named AWSELB, that has the mapping to the application instance. Reference: http://docs.aws.amazon.com/ElasticLoadBalancing/latest/DeveloperGuide/ TerminologyandKeyConcepts.html#session-stickiness"
517,用户希望使用PostgreSQL DB实现高可用性。以下哪些功能有助于实现HA？, 多AZ, 只读副本, 多区域, PostgreSQL不支持HA,,,,,,,A,,"The Multi AZ feature allows the user to achieve High Availability. For Multi AZ, Amazon RDS automatically provisions and maintains a synchronous ""standby"" replica in a different Availability Zone. Reference: http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Welcome.html"
518,用户已创建将在EC2上托管的应用程序。应用程序调用DynamoDB来获取某些数据。该应用程序使用DynamoDB SDK从EC2实例连接。在这种情况下，关于安全性的最佳实践，以下哪些陈述是正确的？, 用户应创建具有DynamoDB访问权限的IAM用户，并在应用程序中使用其凭据连接DynamoDB, 用户应将具有DynamoDB访问权限的IAM角色附加到EC2实例, 用户应创建一个具有EC2访问权限的IAM角色，以便它允许部署应用程序, 用户应创建具有DynamoDB和EC2访问权限的IAM用户。将用户附加到应用程序，以便它不使用root帐户凭据,,,,,,,B,,"With AWS IAM a user is creating an application which runs on an EC2 instance and makes requests to AWS, such as DynamoDB or S3 calls. Here it is recommended that the user should not create an IAM user and pass the user's credentials to the application or embed those credentials inside the application. Instead, the user should use roles for EC2 and give that role access to DynamoDB /S3. When the roles are attached to EC2, it will give temporary security credentials to the application hosted on that EC2, to connect with DynamoDB / S3. Reference: http://docs.aws.amazon.com/IAM/latest/UserGuide/Using_WorkingWithGroupsAndUsers.html"
